"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","LD+%","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xBA","xSLG","xwOBA","L-WAR","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Shane Halter","KCR","74","139","2","16","10","4","7.2%","20.1%",".106",".344",".276",".341",".382",".326","","91","-0.5","-2.1","2.7","0.5","27","74","123","139","34","26","5","1","2","16","10","10","0","28","2","0","4","1","4","3",".276","","","","","","","","","","","7.2%","20.1%","0.36",".341",".382",".723",".106",".344","","","","","","","","",".326","-0.8","16","-1.6","3.0","4.3","-0.3","5.5","0.5","","5.3","91","-1.18","-2.70","1.52","-9.20","-0.86","0.95","0.74","5","-0.56","-0.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","-0.5","","27 - 27","-2.1","0.6","","","","","","","","28.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","80","122","100","89","67","114","","","","","","","","","","","","","","","","","","0","","","","","","0.5","74","139","2","16","10","4","7.2%","20.1%",".106",".344",".276",".341",".382",".326","","91","-0.5","-2.1","2.7","0.5","468"
"Rob Butler","PHI","43","95","0","10","13","1","5.3%","8.4%",".124",".317",".292",".326",".416",".325","","91","0.2","-0.9","-1.0","0.1","27","43","89","95","26","16","9","1","0","10","13","5","0","8","0","1","0","2","1","0",".292","","","","","","","","","","","5.3%","8.4%","0.63",".326",".416",".742",".124",".317","","","","","","","","",".325","-0.6","11","-1.1","-1.0","2.9","0.0","1.1","0.1","","5.2","91","-0.38","-1.64","1.26","3.02","0.29","0.88","1.17","20","-0.02","-0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0","0.2","","27 - 27","-0.9","0.1","","","","","","","","13.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","58","51","95","98","80","104","","","","","","","","","","","","","","","","","","0","","","","","","0.1","43","95","0","10","13","1","5.3%","8.4%",".124",".317",".292",".326",".416",".325","","91","0.2","-0.9","-1.0","0.1","1001783"
"Mark Sweeney","- - -","115","188","2","16","23","2","10.6%","17.0%",".079",".333",".280",".358",".360",".325","","96","-0.9","-1.9","-3.4","0.1","27","115","164","188","46","37","7","0","2","16","23","20","1","32","1","2","1","3","2","3",".280","","","","","","","","","","","10.6%","17.0%","0.63",".358",".360",".718",".079",".333","","","","","","","","",".325","-1.2","22","-1.0","-2.0","5.8","-1.4","0.7","0.1","","1.8","96","0.39","-3.34","3.73","1.80","0.18","1.10","1.06","72","-0.08","0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.4","-0.9","","27 - 27","-1.9","0.2","","","","","","","","28.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","116","103","105","85","51","110","","","","","","","","","","","","","","","","","","0","","","","","","0.1","115","188","2","16","23","2","10.6%","17.0%",".079",".333",".280",".358",".360",".325","","96","-0.9","-1.9","-3.4","0.1","1408"
"Wil Cordero","BOS","140","609","18","82","72","1","5.1%","20.0%",".151",".327",".281",".320",".432",".325","","90","-1.1","-9.0","7.6","2.0","25","140","570","609","160","113","26","3","18","82","72","31","7","122","4","4","0","11","1","3",".281","","","","","","","","","","","5.1%","20.0%","0.25",".320",".432",".752",".151",".327","","","","","","","","",".325","-3.8","71","-8.0","14.0","18.8","-6.4","20.0","2.0","","3.3","90","-1.69","-11.80","10.11","-18.31","-1.61","1.03","2.52","1","-1.20","-0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6","-1.1","","25 - 25","-9.0","2.6","","","","","","","","28.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","56","121","94","101","96","108","","","","","","","","","","","","","","","","","","0","","","","","","2.0","140","609","18","82","72","1","5.1%","20.0%",".151",".327",".281",".320",".432",".325","","90","-1.1","-9.0","7.6","2.0","770"
"Garret Anderson","ANA","154","662","8","76","92","10","4.5%","10.6%",".106",".328",".303",".334",".409",".325","","92","0.3","-6.4","11.2","2.8","25","154","624","662","189","142","36","3","8","76","92","30","6","70","2","5","1","20","10","4",".303","","","","","","","","","","","4.5%","10.6%","0.43",".334",".409",".743",".106",".328","","","","","","","","",".325","-4.2","77","-6.8","17.0","20.5","-5.8","28.0","2.8","","4.2","92","2.49","-12.52","15.01","9.00","0.85","1.15","0.14","2","-0.23","2.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","0.3","","25 - 25","-6.4","2.8","","","","","","","","16.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","50","64","98","95","67","109","","","","","","","","","","","","","","","","","","0","","","","","","2.8","154","662","8","76","92","10","4.5%","10.6%",".106",".328",".303",".334",".409",".325","","92","0.3","-6.4","11.2","2.8","2"
"Bip Roberts","- - -","120","468","4","63","44","18","6.0%","14.3%",".084",".345",".302",".345",".385",".324","","90","2.3","-3.4","1.7","1.5","33","120","431","468","130","104","20","2","4","63","44","28","2","67","3","5","1","7","18","3",".302","","","","","","","","","","","6.0%","14.3%","0.42",".345",".385",".730",".084",".345","","","","","","","","",".324","-3.1","55","-5.8","5.0","14.5","-3.3","14.7","1.5","","5.8","90","0.47","-8.53","9.00","1.39","0.14","1.08","2.05","12","-0.29","0.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","2.3","","33 - 33","-3.4","2.0","","","","","","","","21.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","66","87","101","90","53","114","","","","","","","","","","","","","","","","","","0","","","","","","1.5","120","468","4","63","44","18","6.0%","14.3%",".084",".345",".302",".345",".385",".324","","90","2.3","-3.4","1.7","1.5","1011023"
"Pat Meares","MIN","134","483","10","63","60","7","3.7%","17.8%",".134",".317",".276",".323",".410",".323","","88","-1.6","-8.8","11.0","1.9","28","134","439","483","121","85","23","3","10","63","60","18","0","86","16","7","3","9","7","7",".276","","","","","","","","","","","3.7%","17.8%","0.21",".323",".410",".733",".134",".317","","","","","","","","",".323","-3.7","56","-7.2","4.0","14.9","7.0","19.1","1.9","","4.9","88","-1.09","-8.68","7.59","-7.49","-0.72","0.97","2.28","2","-0.78","-0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","-1.6","","28 - 28","-8.8","2.0","","","","","","","","23.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","41","108","95","96","85","105","","","","","","","","","","","","","","","","","","0","","","","","","1.9","134","483","10","63","60","7","3.7%","17.8%",".134",".317",".276",".323",".410",".323","","88","-1.6","-8.8","11.0","1.9","1008712"
"Cal Ripken","BAL","162","686","17","79","84","1","8.2%","10.6%",".132",".279",".270",".331",".402",".323","","92","0.3","-6.3","-1.5","1.6","36","162","615","686","166","119","30","0","17","79","84","56","3","73","5","10","0","19","1","0",".270","","","","","","","","","","","8.2%","10.6%","0.77",".331",".402",".733",".132",".279","","","","","","","","",".323","-5.2","79","-6.6","-3.0","21.2","1.5","16.2","1.6","","2.0","92","0.96","-11.75","12.71","-2.88","-0.23","1.01","","0","-0.09","1.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.5","0.3","","36 - 36","-6.3","2.9","","","","","","","","21.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","90","64","97","94","83","92","","","","","","","","","","","","","","","","","","0","","","","","","1.6","162","686","17","79","84","1","8.2%","10.6%",".132",".279",".270",".331",".402",".323","","92","0.3","-6.3","-1.5","1.6","1010978"
"Kurt Abbott","FLA","94","273","6","35","30","3","5.1%","24.9%",".159",".354",".274",".315",".433",".323","","95","0.2","-1.6","-3.6","0.3","28","94","252","273","69","43","18","2","6","35","30","14","3","68","1","0","6","5","3","1",".274","","","","","","","","","","","5.1%","24.9%","0.21",".315",".433",".747",".159",".354","","","","","","","","",".323","-2.1","31","-1.8","-4.0","8.4","0.4","3.5","0.3","","5.2","95","0.65","-5.09","5.75","-1.65","-0.12","1.11","1.56","23","-0.13","0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.6","0.2","","28 - 28","-1.6","0.3","","","","","","","","32.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","56","151","92","102","103","116","","","","","","","","","","","","","","","","","","0","","","","","","0.3","94","273","6","35","30","3","5.1%","24.9%",".159",".354",".274",".315",".433",".323","","95","0.2","-1.6","-3.6","0.3","1000013"
"Greg Norton","CHW","18","37","0","5","1","0","5.4%","21.6%",".176",".346",".265",".306",".441",".323","","93","0.0","-0.3","-2.1","-0.1","24","18","34","37","9","5","2","2","0","5","1","2","0","8","0","0","1","0","0","0",".265","","","","","","","","","","","5.4%","21.6%","0.25",".306",".441",".747",".176",".346","","","","","","","","",".323","-0.3","4","-0.3","-2.0","1.1","-0.1","-1.2","-0.1","","4.9","93","-0.19","-0.58","0.39","-1.18","-0.15","0.78","1.83","6","-0.08","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.1","0.0","","24 - 24","-0.3","0.2","","","","","","","","27.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","60","131","90","103","112","114","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","18","37","0","5","1","0","5.4%","21.6%",".176",".346",".265",".306",".441",".323","","93","0.0","-0.3","-2.1","-0.1","1388"
"Charlie Hayes","NYY","100","398","11","39","53","3","10.1%","16.6%",".139",".286",".258",".332",".397",".323","","93","-0.2","-3.8","0.8","1.1","32","100","353","398","91","64","16","0","11","39","53","40","2","66","1","4","0","13","3","2",".258","","","","","","","","","","","10.1%","16.6%","0.61",".332",".397",".728",".139",".286","","","","","","","","",".323","-3.2","46","-3.6","0.0","12.3","0.8","11.0","1.1","","2.2","93","0.14","-7.42","7.55","-7.28","-0.66","1.04","1.96","8","-0.53","0.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","-0.2","","32 - 32","-3.8","1.7","","","","","","","","29.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","111","100","97","92","88","94","","","","","","","","","","","","","","","","","","0","","","","","","1.1","100","398","11","39","53","3","10.1%","16.6%",".139",".286",".258",".332",".397",".323","","93","-0.2","-3.8","0.8","1.1","1005525"
"Johnny Damon","KCR","146","524","8","70","48","16","8.0%","13.4%",".110",".309",".275",".338",".386",".323","","89","-1.1","-8.3","6.1","1.6","23","146","472","524","130","102","12","8","8","70","48","42","2","70","3","1","6","3","16","10",".275","","","","","","","","","","","8.0%","13.4%","0.60",".338",".386",".723",".110",".309","","","","","","","","",".323","-4.2","60","-7.2","9.0","16.2","-2.9","16.3","1.6","","6.4","89","-0.69","-9.60","8.91","-3.20","-0.33","1.07","1.66","8","-0.93","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","-1.1","","23 - 23","-8.3","2.2","","","","","","","","22.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","89","81","99","90","70","102","","","","","","","","","","","","","","","","","","0","","","","","","1.6","146","524","8","70","48","16","8.0%","13.4%",".110",".309",".275",".338",".386",".323","","89","-1.1","-8.3","6.1","1.6","185"
"Omar Vizquel","CLE","153","642","5","89","49","43","8.9%","9.0%",".088",".304",".280",".347",".368",".323","","89","3.5","-5.4","10.1","2.7","30","153","565","642","158","124","23","6","5","89","49","57","1","58","2","2","16","16","43","12",".280","","","","","","","","","","","8.9%","9.0%","0.98",".347",".368",".715",".088",".304","","","","","","","","",".323","-5.2","74","-8.9","2.0","19.9","8.1","27.3","2.7","","7.0","89","-0.77","-11.37","10.60","-17.85","-1.59","0.98","0.87","2","-1.23","0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1","3.5","","30 - 30","-5.4","2.7","","","","","","","","18.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","98","55","102","86","56","100","","","","","","","","","","","","","","","","","","0","","","","","","2.7","153","642","5","89","49","43","8.9%","9.0%",".088",".304",".280",".347",".368",".323","","89","3.5","-5.4","10.1","2.7","411"
