"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","LD+%","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xBA","xSLG","xwOBA","L-WAR","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Alan Bannister","- - -","56","157","2","22","9","3","14.6%","12.1%",".091",".313",".280",".389",".371",".352","","120","0.6","4.2","-7.5","0.2","32","56","132","157","37","30","4","1","2","22","9","23","0","19","1","1","0","1","3","0",".280","","","","","","","","","","","14.6%","12.1%","1.21",".389",".371",".760",".091",".313","","","","","","","","",".352","4.2","22","3.7","-7.0","4.5","-0.5","1.7","0.2","","5.5","120","0.33","-2.76","3.09","3.33","0.35","1.10","1.85","15","0.57","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.5","0.6","","32 - 32","4.2","0.4","","","","","","","","28.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","177","91","119","94","69","109","","","","","","","","","","","","","","","","","","0","","","","","","0.2","56","157","2","22","9","3","14.6%","12.1%",".091",".313",".280",".389",".371",".352","","120","0.6","4.2","-7.5","0.2","1000515"
"Johnny Ray","PIT","155","603","6","75","67","11","6.1%","5.1%",".123",".319",".312",".354",".434",".352","","121","-0.2","13.7","11.3","4.7","27","155","555","603","173","123","38","6","6","75","67","37","2","31","3","6","2","16","11","6",".312","","","","","","","","","","","6.1%","5.1%","1.19",".354",".434",".789",".123",".319","","","","","","","","",".352","15.8","83","13.9","7.0","17.5","4.3","44.6","4.7","","5.1","121","1.08","-10.88","11.96","22.71","2.37","1.12","2.45","12","1.87","-0.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","-0.2","","27 - 27","13.7","2.1","","","","","","","","12.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","71","38","108","113","102","110","","","","","","","","","","","","","","","","","","0","","","","","","4.7","155","603","6","75","67","11","6.1%","5.1%",".123",".319",".312",".354",".434",".352","","121","-0.2","13.7","11.3","4.7","1010727"
"George Brett","KCR","104","422","13","42","69","0","9.0%","8.8%",".175",".281",".284",".344",".459",".351","","118","-0.8","7.9","7.5","3.0","31","104","377","422","107","70","21","3","13","42","69","38","6","37","0","7","0","11","0","2",".284","","","","","","","","","","","9.0%","8.8%","1.03",".344",".459",".802",".175",".281","","","","","","","","",".351","11.0","58","8.7","7.0","12.2","0.5","28.6","3.0","","2.5","118","2.91","-7.26","10.17","15.97","1.64","1.02","4.74","3","1.10","1.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","-0.8","","31 - 31","7.9","1.0","","","","","","","","20.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","109","66","105","115","131","99","","","","","","","","","","","","","","","","","","0","","","","","","3.0","104","422","13","42","69","0","9.0%","8.8%",".175",".281",".284",".344",".459",".351","","118","-0.8","7.9","7.5","3.0","1001400"
"Pete O'Brien","TEX","142","581","18","57","80","3","9.1%","8.6%",".162",".285",".287",".348",".448",".351","","118","-1.4","10.8","0.6","3.1","26","142","520","581","149","103","26","2","18","57","80","53","8","50","0","7","1","11","3","5",".287","","","","","","","","","","","9.1%","8.6%","1.06",".348",".448",".796",".162",".285","","","","","","","","",".351","15.0","80","12.2","9.0","16.8","-8.4","29.6","3.1","","2.3","118","2.36","-9.95","12.31","25.65","2.68","1.07","0.78","2","1.85","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","-1.4","","26 - 26","10.8","1.4","","","","","","","","20.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","110","65","107","113","120","100","","","","","","","","","","","","","","","","","","0","","","","","","3.1","142","581","18","57","80","3","9.1%","8.6%",".162",".285",".287",".348",".448",".351","","118","-1.4","10.8","0.6","3.1","1009700"
"Steve Nicosia","SFG","48","144","2","9","19","1","5.6%","9.7%",".159",".319",".303",".336",".462",".351","","125","-0.2","3.9","-2.9","0.6","28","48","132","144","40","25","11","2","2","9","19","8","0","14","0","3","1","3","1","1",".303","","","","","","","","","","","5.6%","9.7%","0.57",".336",".462",".798",".159",".319","","","","","","","","",".351","3.7","20","4.1","-5.0","4.2","2.1","5.7","0.6","","3.5","125","0.35","-2.94","3.29","3.54","0.34","1.19","1.65","10","0.57","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.9","-0.2","","28 - 28","3.9","0.5","","","","","","","","16.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","64","71","102","121","133","110","","","","","","","","","","","","","","","","","","0","","","","","","0.6","48","144","2","9","19","1","5.6%","9.7%",".159",".319",".303",".336",".462",".351","","125","-0.2","3.9","-2.9","0.6","1009575"
"Steve Kemp","NYY","94","361","7","37","41","4","11.1%","15.0%",".112",".328",".291",".369",".403",".351","","120","0.4","8.8","-14.5","0.7","29","94","313","361","91","71","12","1","7","37","41","40","0","54","1","4","3","12","4","1",".291","","","","","","","","","","","11.1%","15.0%","0.74",".369",".403",".771",".112",".328","","","","","","","","",".351","9.3","50","8.4","-10.0","10.5","-4.5","5.6","0.7","","3.5","120","-0.23","-6.96","6.73","4.22","0.50","1.13","1.82","11","1.18","-1.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.5","0.4","","29 - 29","8.8","0.9","","","","","","","","28.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","134","112","113","101","83","115","","","","","","","","","","","","","","","","","","0","","","","","","0.7","94","361","7","37","41","4","11.1%","15.0%",".112",".328",".291",".369",".403",".351","","120","0.4","8.8","-14.5","0.7","1006827"
"Eric Davis","CIN","57","200","10","33","30","10","12.0%","24.0%",".241",".248",".224",".320",".466",".350","","118","1.2","5.2","-1.2","1.1","22","57","174","200","39","18","10","1","10","33","30","24","0","48","1","1","0","1","10","2",".224","","","","","","","","","","","12.0%","24.0%","0.50",".320",".466",".786",".241",".248","","","","","","","","",".350","5.0","27","4.0","-1.0","5.8","-0.2","10.5","1.1","","7.1","118","1.15","-3.71","4.86","12.79","1.31","1.08","1.14","7","1.28","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2","1.2","","22 - 22","5.2","0.7","","","","","","","","41.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","138","176","97","122","202","85","","","","","","","","","","","","","","","","","","0","","","","","","1.1","57","200","10","33","30","10","12.0%","24.0%",".241",".248",".224",".320",".466",".350","","118","1.2","5.2","-1.2","1.1","1003048"
"Jerry Hairston","CHW","115","271","5","41","19","2","15.1%","10.7%",".141",".277",".260",".373",".401",".350","","115","0.0","4.9","-4.0","1.0","32","115","227","271","59","39","13","2","5","41","19","41","3","29","1","2","0","3","2","1",".260","","","","","","","","","","","15.1%","10.7%","1.41",".373",".401",".774",".141",".277","","","","","","","","",".350","6.8","37","4.9","-1.0","7.8","-3.0","9.3","1.0","","4.4","115","-0.50","-5.21","4.71","0.23","0.00","1.06","1.43","65","0.38","-0.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.0","0.0","","32 - 32","4.9","0.6","","","","","","","","27.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","183","80","114","101","105","97","","","","","","","","","","","","","","","","","","0","","","","","","1.0","115","271","5","41","19","2","15.1%","10.7%",".141",".277",".260",".373",".401",".350","","115","0.0","4.9","-4.0","1.0","1005210"
"Dave Henderson","SEA","112","374","14","42","43","5","5.1%","15.0%",".186",".299",".280",".320",".466",".350","","114","-1.0","5.2","-0.5","1.7","25","112","350","374","98","61","23","0","14","42","43","19","0","56","2","1","2","4","5","5",".280","","","","","","","","","","","5.1%","15.0%","0.34",".320",".466",".786",".186",".299","","","","","","","","",".350","9.3","51","6.2","1.0","10.8","-1.5","16.4","1.7","","2.7","114","0.83","-6.32","7.15","1.13","0.08","0.95","2.54","5","0.63","0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","-1.0","","25 - 25","5.2","0.9","","","","","","","","23.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","62","112","98","117","138","105","","","","","","","","","","","","","","","","","","0","","","","","","1.7","112","374","14","42","43","5","5.1%","15.0%",".186",".299",".280",".320",".466",".350","","114","-1.0","5.2","-0.5","1.7","1005630"
"Dusty Baker","SFG","100","288","3","31","32","4","13.9%","9.4%",".082",".313",".292",".387",".374",".349","","124","0.4","8.2","-2.5","1.6","35","100","243","288","71","59","7","2","3","31","32","40","1","27","0","4","0","5","4","1",".292","","","","","","","","","","","13.9%","9.4%","1.48",".387",".374",".761",".082",".313","","","","","","","","",".349","7.0","39","7.8","0.0","8.3","-2.5","15.0","1.6","","4.3","124","0.44","-5.66","6.10","5.88","0.55","1.21","2.70","38","0.53","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.5","0.4","","35 - 35","8.2","1.0","","","","","","","","24.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","160","69","118","98","69","108","","","","","","","","","","","","","","","","","","0","","","","","","1.6","100","288","3","31","32","4","13.9%","9.4%",".082",".313",".292",".387",".374",".349","","124","0.4","8.2","-2.5","1.6","1000450"
"Dan Schatzeder","MON","37","42","0","2","3","0","4.8%","23.8%",".114",".440",".314",".351",".429",".349","","123","0.0","1.1","3.7","0.6","29","37","35","42","11","8","2","1","0","2","3","2","0","10","0","0","5","0","0","0",".314","","","","","","","","","","","4.8%","23.8%","0.20",".351",".429",".780",".114",".440","","","","","","","","",".349","1.0","6","1.1","0.0","1.2","3.7","6.1","0.6","","3.0","123","0.19","-0.61","0.80","2.41","0.27","1.08","2.20","1","0.18","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","0.0","","29 - 29","1.1","0.1","","","","","","","","28.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","55","175","107","112","96","152","","","","","","","","","","","","","","","","","","0","","","","","","0.6","37","42","0","2","3","0","4.8%","23.8%",".114",".440",".314",".351",".429",".349","","123","0.0","1.1","3.7","0.6","1011527"
"Jorge Orta","KCR","122","438","9","50","50","0","6.4%","8.9%",".159",".309",".298",".343",".457",".349","","116","-0.4","7.9","-10.1","1.2","33","122","403","438","120","81","23","7","9","50","50","28","8","39","2","4","1","6","0","1",".298","","","","","","","","","","","6.4%","8.9%","0.72",".343",".457",".800",".159",".309","","","","","","","","",".349","10.7","60","8.3","0.0","12.7","-10.1","11.5","1.2","","3.8","116","0.34","-7.57","7.92","3.63","0.33","1.05","1.85","11","1.11","-0.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.1","-0.4","","33 - 33","7.9","1.0","","","","","","","","17.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","77","67","105","115","118","108","","","","","","","","","","","","","","","","","","0","","","","","","1.2","122","438","9","50","50","0","6.4%","8.9%",".159",".309",".298",".343",".457",".349","","116","-0.4","7.9","-10.1","1.2","1009853"
"Greg Gross","PHI","112","229","0","19","16","1","10.5%","4.8%",".054",".337",".322",".393",".376",".349","","120","0.2","5.4","1.9","1.5","31","112","202","229","65","55","9","1","0","19","16","24","3","11","1","2","0","4","1","0",".322","","","","","","","","","","","10.5%","4.8%","2.18",".393",".376",".769",".054",".337","","","","","","","","",".349","5.5","31","5.2","4.0","6.6","-2.1","14.7","1.5","","2.8","120","0.42","-3.98","4.39","4.09","0.39","1.07","1.43","58","0.50","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","0.2","","31 - 31","5.4","0.8","","","","","","","","15.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","120","35","120","98","46","116","","","","","","","","","","","","","","","","","","0","","","","","","1.5","112","229","0","19","16","1","10.5%","4.8%",".054",".337",".322",".393",".376",".349","","120","0.2","5.4","1.9","1.5","1005086"
